ensemble_dir,ensemble_name,test_outputs_file,noise_type,noise_probability,train_size,feature_dim,img_h,img_w,loss_name,activation,depth,width,configured_num_models,configured_num_noise_datasets,configured_num_inits_per_noise_dataset,used_num_models,used_num_noise_datasets,used_init_count_min,used_init_count_max,used_flat_model_rows_per_test,test_index,true_label,class_id,nested_mean,nested_std,nested_std_sample,nested_std_population,nested_sem,flat_model_mean,flat_model_std_population,rows_read,rows_used
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,69,0,9,0.18752834520190945,0.11928474404079903,0.11928474404079903,0.11868682175907379,0.011928474404079903,0.18752834520190953,0.25311295719355886,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,70,7,0,0.2064212468819693,0.10592514783972312,0.10592514783972312,0.10539419137418592,0.010592514783972311,0.20642124688196928,0.24183762066388506,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,70,7,1,0.11825190969867397,0.09208978444357317,0.09208978444357317,0.09162817860721195,0.009208978444357318,0.118251909698674,0.23343260627959006,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,70,7,2,0.15459724796460939,0.10619452522263803,0.10619452522263803,0.10566221848602692,0.010619452522263803,0.1545972479646094,0.2387473080281389,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,70,7,3,0.18447461878512994,0.11489915048026167,0.11489915048026167,0.11432321126208342,0.011489915048026166,0.18447461878512986,0.243414472393776,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,70,7,4,0.19335066154496744,0.11641990431186648,0.11641990431186648,0.11583634221946197,0.011641990431186649,0.19335066154496744,0.24287663932400708,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,70,7,5,0.157035682395706,0.1092960761900819,0.1092960761900819,0.10874822273417947,0.01092960761900819,0.15703568239570595,0.2440766912236929,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,70,7,6,0.14218110510171397,0.10459188790035302,0.10459188790035302,0.10406761448411515,0.010459188790035302,0.14218110510171392,0.2389570653395832,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,70,7,7,0.2848815246788319,0.11125037062201057,0.11125037062201057,0.1106927211423559,0.011125037062201058,0.28488152467883193,0.24776252154208833,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,70,7,8,0.1726575705911033,0.09268616367008259,0.09268616367008259,0.09222156844534019,0.00926861636700826,0.1726575705911033,0.23534079723512222,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,70,7,9,0.2193563210465945,0.09964395681429367,0.09964395681429367,0.09914448521381677,0.009964395681429367,0.21935632104659453,0.2422161963424178,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,71,0,0,0.4035054057856557,0.10279423440090575,0.10279423440090575,0.10227897183589436,0.010279423440090574,0.4035054057856556,0.24043693044204525,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,71,0,1,0.09985867469103545,0.10488688637280112,0.10488688637280112,0.10436113425816665,0.010488688637280112,0.09985867469103542,0.24261000268715344,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,71,0,2,0.24681336644496768,0.09548633504973958,0.09548633504973958,0.0950077037898444,0.009548633504973958,0.24681336644496768,0.241241051942079,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,71,0,3,0.22853711495548498,0.11121857727728074,0.11121857727728074,0.11066108716376612,0.011121857727728075,0.22853711495548487,0.2405452917673182,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,71,0,4,0.15920011961571875,0.09427958253671882,0.09427958253671882,0.0938070001996919,0.009427958253671882,0.15920011961571873,0.23718134638975139,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,71,0,5,0.24273233181782994,0.10463825170304418,0.10463825170304418,0.10411374588532933,0.010463825170304418,0.24273233181783,0.243421354425207,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,71,0,6,0.2064445576809813,0.11264518730197007,0.11264518730197007,0.11208054621598237,0.011264518730197006,0.20644455768098124,0.2472462667704303,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,71,0,7,0.15739980977922674,0.10120145483153901,0.10120145483153901,0.10069417617429437,0.010120145483153901,0.15739980977922677,0.24393956823313626,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,71,0,8,0.24017373941093692,0.10615614398593862,0.10615614398593862,0.1056240296376904,0.010615614398593862,0.24017373941093684,0.2372823955451821,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,71,0,9,0.18101387398222,0.10363190403758815,0.10363190403758815,0.10311244260083902,0.010363190403758816,0.18101387398221996,0.24303342881359397,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,72,2,0,0.23922889519105664,0.10594850465614895,0.10594850465614895,0.10541743111310044,0.010594850465614895,0.23922889519105667,0.24266734526334863,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,72,2,1,0.11637281320795884,0.11762452380708,0.11762452380708,0.11703492348369313,0.011762452380708,0.11637281320795882,0.24862871310147006,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,72,2,2,0.242732245953288,0.11165469912734168,0.11165469912734168,0.11109502292562444,0.011165469912734167,0.24273224595328793,0.24078872665322026,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,72,2,3,0.22014534791210325,0.11167347576632794,0.11167347576632794,0.11111370544552689,0.011167347576632795,0.22014534791210316,0.2423777496300129,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,72,2,4,0.10667399461814205,0.09368070310950868,0.09368070310950868,0.09321112269327621,0.009368070310950868,0.10667399461814202,0.23726714864456525,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,72,2,5,0.16859452127180993,0.10478969572890151,0.10478969572890151,0.10426443078848223,0.010478969572890151,0.16859452127180993,0.23979981420320445,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,72,2,6,0.17054798096579038,0.09749837874078184,0.09749837874078184,0.09700966198534108,0.009749837874078184,0.17054798096579035,0.2327192974429554,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,72,2,7,0.11121329783285036,0.10653276918785183,0.10653276918785183,0.10599876698209179,0.010653276918785183,0.11121329783285036,0.238374890736595,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,72,2,8,0.1972051898762583,0.12786954014155977,0.12786954014155977,0.12722858602945264,0.012786954014155976,0.19720518987625837,0.24863903490209127,25000000,250000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_trainingSize/mlp_ensemble__additive_gaussian__p=0.95__N=200__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=25__models=2500/test_outputs.csv.gz,additive_gaussian,0.95,200,784,28,28,mse,erf,3,2048,2500,100,25,2500,100,25,25,2500,72,2,9,0.11238263789117338,0.10551493417489621,0.10551493417489621,0.10498603393115369,0.010551493417489621,0.11238263789117336,0.24765872635990005,25000000,250000
